POINT_ID,PTotal,Country,LONG,LAT,geom_X,geom_Y
36283332,806.59,UK,-0.280556,52.655,3627964.482,3331995.061
36283362,678.11,UK,-0.343333,52.921667,3628007.356,3362012.796
36283380,1141.83,UK,-0.381944,53.081389,3627996.508,3380000.173
36283440,1148.6,UK,-0.515278,53.615556,3627854.883,3440187.084
36302074,439.78,Spain,1.74833,41.42741,3629997.066,2073999.369
36302290,584.65,France,1.477145,43.364779,3629999.781,2290001.293
36302416,1006.37,France,1.307603,44.49289,3630000.686,2415999.059
36302512,591.76,France,1.172281,45.351518,3629997.685,2512001.778
36302530,623.69,France,1.14633,45.512407,3629999.738,2529999.93
36302542,285.06,France,1.128913,45.61965,3630000.626,2541998.571
36302560,732.13,France,1.102593,45.780507,3630000.036,2559998.374
36302566,367.01,France,1.093768,45.834128,3629999.421,2565999.232
36302578,413.52,France,1.076067,45.941365,3629999.545,2578001.196
36302704,198.51,France,0.884826,47.066478,3630017.073,2703998.134
36302830,507.34,France,0.682313,48.190279,3630001.1,2829986.215
36302848,637.43,France,0.652456,48.350868,3630001.494,2847999.848
36302890,554.79,France,0.581849,48.725201,3629998.97,2890000.011
36302902,1513.14,France,0.561258,48.832144,3629986.044,2902003.12
36302956,277.7,France,0.46802,49.31325,3629986.931,2956007.768
36302998,368.44,France,0.394066,49.687209,3629998.779,2997998.827
36303142,915.87,UK,0.128611,50.968611,3629997.065,3141988.188
36303160,787.48,UK,0.094167,51.128889,3630001.408,3160008.17
36303168,1627.51,UK,0.078611,51.2,3629991.054,3168005.552
36303484,1405.28,UK,-0.583056,54.006944,3629859.474,3483989.833
36322428,558.38,France,1.315993,44.602364,3632000.097,2428000.417
36322504,791.32,France,1.209143,45.282098,3632002.475,2503998.687
36322720,463.06,France,0.885133,47.210018,3631934.539,2719844.836
36322774,258.37,France,0.80004,47.69324,3631998.794,2773997.972
36322824,70.1,France,0.718653,48.139103,3631984.075,2823994.852
36323188,270.88,UK,0.068889,51.38,3632025.995,3187967.889
36323364,843.14,UK,-0.288611,52.944444,3632006.04,3364004.306
36323400,663.79,UK,-0.365646321,53.26411446,3631999.999,3399999.999
36323404,2449.93,UK,-0.374283001,53.29963395,3631999.999,3403999.999
36323440,514.41,UK,-0.453333,53.618056,3631945.64,3439871.32
36323472,968.75,UK,-0.524167,53.903611,3631981.512,3472034.681
36323490,1349.92,UK,-0.560556,54.063611,3632248.592,3490022.619
36323512,821.25,UK,-0.614167,54.258333,3632003.667,3512000.885
36342280,483.29,France,1.540089,43.278004,3634061.86,2279854.568
36342582,343.05,France,1.121382,45.981392,3633996.99,2581999.879
36342600,342.97,France,1.094803,46.142233,3634000.187,2600002.228
36342604,597.11,France,1.08868,46.17791,3633985.645,2603997.652
36342672,342.28,France,0.986263,46.785223,3634000.971,2671999.484
36342694,379.99,France,0.953593,46.981516,3634088.779,2693977.031
36342712,294.68,France,0.924941,47.141673,3634028.214,2711927.934
36342748,405.98,France,0.867995,47.463568,3634006.421,2748002.824
36342780,831.18,France,0.81689,47.74899,3633999.383,2779997.632
36342798,393.63,France,0.78788,47.90954,3634000.048,2797997.807
36342906,602.96,France,0.61047,48.87161,3634113.18,2905900.834
36342964,503.24,France,0.50889,49.38907,3633998.441,2963997.443
36362278,463.99,France,1.566179,43.263342,3635999.08,2277999.296
36362380,462.28,France,1.4312,44.17679,3635980.026,2379987.008
36362452,380.94,France,1.333338,44.821831,3636047.196,2452058.545
36362512,517.9,France,1.248374,45.357791,3636000.46,2511991.455
36362530,812.34,France,1.222603,45.518788,3636000.594,2529999.502
36362578,711.82,France,1.153007,45.947735,3636005.416,2577992.406
36362650,588.83,France,1.04568,46.59097,3635998.544,2650000.879
36362674,425.37,France,1.0092,46.80526,3635999.165,2673999.694
36362692,390.66,France,0.982348,46.966071,3636058.547,2692005.276
36362818,404.86,France,0.781934,48.090183,3635993.604,2818003.016
36362866,564.41,France,0.703044,48.518116,3636002.338,2865997.953
36363232,760.4,UK,0.039444,51.776389,3635995.332,3232002.3
36363352,541.07,UK,-0.204444,52.842778,3636001.896,3351990.646
36363388,1084.48,UK,-0.279444,53.160833,3636045.243,3387789.796
36363484,687.17,UK,-0.49,54.015278,3636022.94,3484022.939
36382078,342.58,Spain,1.83853,41.47118,3638000.398,2078000.187
36382280,737.47,France,1.588034,43.283311,3637998.17,2280002.241
36382304,513.34,France,1.556919,43.498341,3637999.961,2304000.096
36382312,430.12,France,1.54646,43.570013,3637999.085,2312000.314
36382330,832.55,France,1.522851,43.731258,3638001.129,2330000.788
36382424,767.14,France,1.396529,44.572828,3638000.335,2424001.767
36382514,1119.02,France,1.27086,45.377863,3637999.859,2514000.557
36382556,1461.54,France,1.210588,45.753307,3638001.635,2555998.489
36382568,842.87,France,1.19313,45.86056,3637999.281,2567999.279
36382586,592.15,France,1.166863,46.021373,3638001.978,2585994.679
36382636,1224.74,France,1.092761,46.468077,3638006.308,2635997.324
36382712,267.08,France,0.97688,47.146201,3637996.741,2711947.398
36382736,584.83,France,0.939428,47.360873,3637997.918,2736000.295
36382754,805.7,France,0.911101,47.521475,3637995.59,2753998.438
36382766,456.14,France,0.89217,47.62856,3638000.328,2765999.797
36382808,683.47,France,0.824901,48.003226,3638000.616,2808000.99
36382928,694.3,France,0.62557,49.073,3638000.554,2928002.453
36383162,410.44,UK,0.203611,51.156111,3637985.926,3161983.665
36383240,681.61,UK,0.0525,51.85,3638001.782,3240005.45
36383402,331.67,UK,-0.280791233,53.28952672,3638000,3402000
36383486,1100.86,UK,-0.466944,54.036944,3637869.336,3486193.828
36402440,718.01,France,1.399591,44.718054,3639999.357,2439999.933
36402614,999.18,France,1.151253,46.273721,3639998.415,2613999.803
36402884,727.04,France,0.727728,48.683335,3640064.511,2884017.171
36422284,433.17,France,1.631846,43.323173,3642000.456,2284000.788
36422330,285.26,France,1.572113,43.735321,3641998.706,2330001.28
36422392,840.57,France,1.489848,44.290508,3642000.32,2391999.128
36422500,1129.54,France,1.341262,45.256878,3641994.463,2500002.397
36422532,295.34,France,1.295982,45.54301,3641996.994,2532001.239
36422546,2460.82,France,1.276092,45.66815,3642006.73,2545997.84
36422590,704.53,France,1.21229,46.061415,3641998.923,2589999.44
36422726,448.63,France,1.007693,47.275859,3642005.544,2725983.058
36422788,427.48,France,0.91018,47.82926,3642002.148,2788000.259
36422888,821.02,France,0.747228,48.721021,3642001.623,2887999.677
36423396,833.4,UK,-0.208571137,53.2412936,3642000,3395999.999
36423518,524.14,UK,-0.475833,54.324722,3641995.457,3518010.032
36442224,1522.18,France,1.732293,42.787299,3643997.934,2224002.298
36442260,201.04,France,1.686959,43.11005,3644001.307,2259999.4
36442800,404.35,France,0.917593,47.93851,3644001.464,2799999.244
36443178,1266.56,UK,0.258333,51.304444,3643962.179,3177852.422
36443502,916.67,UK,-0.409444,54.185278,3643998.314,3502010.206
36462238,147.99,France,1.739064,42.914801,3646000.024,2238000.014
36462264,454.68,France,1.706266,43.147896,3645999.998,2263999.252
36462342,500.47,France,1.60577,43.846859,3646001.269,2342001.727
36462426,519.64,France,1.493838,44.598961,3645999.636,2426001.265
36462526,779.36,France,1.355373,45.493527,3645998.252,2525998.437
36462594,771.44,France,1.25784,46.10139,3645999.811,2593998.411
36462606,582.57,France,1.240363,46.208567,3646001.787,2605992.019
36462652,309.79,France,1.17236,46.6196,3646000.552,2652001.066
36462760,162.71,France,1.007306,47.583811,3645999.513,2759999.691
36462774,557.29,France,0.98535,47.70873,3646000.703,2773998.336
36462778,736.12,France,0.97905,47.74443,3646001.059,2777999.227
36462840,1060.16,France,0.879868,48.297504,3645998.695,2839999.26
36462918,622.74,France,0.75036,48.99323,3645945.938,2918039.232
36462948,412.75,France,0.70036,49.26034,3645995.887,2948004.415
36462984,724.64,France,0.6386,49.581079,3645999.308,2984001.749
36462990,712.94,France,0.628206,49.634528,3645999.832,2990001.385
36462994,811.93,France,0.621241,49.670153,3645998.687,2994000.619
36463146,728.54,UK,0.347222,51.023611,3645997.614,3146017.011
36463156,155.73,UK,0.328532,51.112656,3646000.807,3156023.435
36463164,1616.08,UK,0.313523,51.183667,3646000.644,3164004.133
36463188,1036.45,UK,0.267222,51.397222,3645944.245,3188014.973
36463264,1105.76,UK,0.120833,52.072778,3646016.763,3263961.704
36463404,671.6,UK,-0.166087611,53.31739591,3646000,3403999.999
36463488,479.28,UK,-0.348889,54.062778,3645929.16,3487933.637
36463506,739.93,UK,-0.387222,54.223333,3646048.617,3505998.995
36482268,397.76,France,1.725598,43.185736,3647998.881,2267998.911
36482286,472.94,France,1.702713,43.347098,3647998.868,2286001.147
36482314,154.55,France,1.666788,43.597923,3647998.202,2313990.777
36482398,605.13,France,1.556484,44.350344,3647999.253,2397999.471
36482412,3693.59,France,1.537724,44.475668,3647999.168,2411998.677
36482524,640.39,France,1.383637,45.477743,3648000.708,2524000.051
36482614,435.96,France,1.254387,46.282248,3648000.37,2614001.177
36482620,474.26,France,1.245577,46.335852,3647999.131,2620000.587
36482632,650.62,France,1.22793,46.44305,3647999.799,2631998.841
36482692,499.21,France,1.13824,46.97896,3647999.277,2691999.893
36482736,479.86,France,1.070939,47.371786,3647997.35,2736000.306
36482746,587.1,France,1.055299,47.461571,3647991.625,2746059.98
36482776,249.47,France,1.00861,47.72881,3647995.634,2776004.183
36482794,427.42,France,0.98026,47.88937,3647998.499,2793998.358
36482830,250.49,France,0.922729,48.210541,3647995.159,2830001.189
36483268,888.1,UK,0.141563261,52.11109499,3647999.999,3267999.999
36483460,984.71,UK,-0.256111,53.816667,3648006.344,3459921.648
36502284,375.68,France,1.72979,43.33113,3650002.081,2283997.426
36502302,324.91,France,1.706808,43.492463,3650000.85,2301998.739
36502504,1308.17,France,1.43701,45.30095,3649999.903,2504000.378
36502698,481.97,France,1.15527,47.03472,3649998.635,2698004.137
36502824,383.51,France,0.959143,48.159259,3650000.18,2824004.425
36502878,413.13,France,0.870968,48.641376,3649957.225,2878067.425
36502900,128.66,France,0.83548,48.83698,3650006.297,2899999.851
36502932,800.97,France,0.78202,49.12222,3650001.278,2931998.868
36502954,735.66,France,0.74485,49.31832,3650001.153,2954001.883
36503184,512.48,UK,0.3325,51.366389,3649989.22,3184007.81
36503238,659.36,UK,0.229167,51.846667,3649997.246,3237995.242
36503368,867.07,UK,-0.031389,53.0025,3649999.904,3367999.491
36522280,672.31,France,1.7593,43.29726,3651998.929,2279998.112
36522298,454.75,France,1.736616,43.458749,3652014.986,2298013.492
36522348,428.48,France,1.671695,43.906426,3651969.094,2347982.249
36522978,251.27,France,0.731339,49.534443,3652002.303,2978001.049
36522982,732.93,France,0.724468,49.570069,3652000.79,2981999.445
36523014,649.67,France,0.669178,49.855175,3652000.336,3014000.249
36523162,520.63,UK,0.402447,51.1725,3651993.717,3161952.281
36523204,428.02,UK,0.323056,51.546389,3651981.002,3203972.982
36523266,755.85,UK,0.203429173,52.09814758,3651999.999,3266000
36523270,934.1,UK,0.195572161,52.13372043,3651999.999,3270000
36523374,586.3,UK,-0.014444,53.058056,3651982.852,3373974.668
36523392,1374.73,UK,-0.051671527,53.218266,3651999.999,3391999.999
36523464,530.67,UK,-0.205,53.858056,3651990.816,3464013.543
36542372,614.04,France,1.66545,44.12359,3653997.213,2372000.644
36542452,263.26,France,1.558903,44.839818,3654000.605,2452001.076
36542458,978.92,France,1.550791,44.893521,3654002.789,2458001.724
36542470,772.46,France,1.534431,45.000888,3654000.953,2470000.359
36542566,507.66,France,1.400722,45.859502,3654002.781,2565998.371
36542722,365.56,France,1.171274,47.253266,3654000.284,2721999.982
36542764,464.98,France,1.106791,47.62817,3653999.674,2763996.658
36542974,670.53,France,0.765584,49.501054,3654000.697,2974000.766
36543136,432.06,UK,0.478889,50.943889,3653998.211,3136002.555
36543196,537.86,UK,0.367222,51.477778,3654010.471,3195991.056
36543226,627.48,UK,0.31,51.744722,3654006.208,3225995.436
36543448,443.94,UK,-0.114444,53.738611,3656005.021,3449999.794
36543496,528.07,UK,-0.241667,54.144444,3654172.234,3495946.115
36562276,602.78,France,1.81325,43.26535,3655997.344,2275998.938
36562280,505.98,France,1.80826,43.30121,3656000.438,2279998.709
36562298,251.48,France,1.78553,43.462568,3656000.425,2297999.84
36562316,581.27,France,1.762976,43.623924,3656028.36,2316000.874
36562352,597.67,France,1.716338,43.946453,3656001.201,2352001.208
36562582,275.89,France,1.40357,46.004722,3656005.546,2582009.768
36562628,869.15,France,1.3372,46.41575,3655999.567,2627998.904
36562636,542.99,France,1.32553,46.48725,3655999.512,2636000.627
36562654,295.12,France,1.29917,46.64806,3656002.273,2653998.858
36562708,628.65,France,1.218676,47.130386,3655998.696,2707999.456
36562754,388.38,France,1.148661,47.541093,3656001.04,2753999.782
36562924,540.2,France,0.87687,49.05762,3655992.64,2924000.265
36562934,359.3,France,0.86034,49.14679,3656000.901,2934001.77
36562982,585.94,France,0.77943,49.574573,3656002.64,2981997.674
36563144,442.25,UK,0.492222,51.017222,3655978.844,3143981.271
36563158,496.31,UK,0.466611,51.142067,3655998.021,3158004.696
36582290,557.83,France,1.820214,43.392854,3658004.888,2290002.286
36582326,641.23,France,1.774471,43.715481,3657999.409,2326000.571
36582404,599.15,France,1.673164,44.414165,3658000.654,2404000.449
36582458,1088.75,France,1.601119,44.897536,3658004.189,2457996.495
36582596,637.08,France,1.40919,46.13184,3658000.255,2595998.448
36582614,443.11,France,1.383318,46.292745,3658000.412,2614000.709
36582776,537.69,France,1.141146,47.7396,3658000.367,2775997.899
36582830,519.61,France,1.056566,48.221459,3658004.948,2829995.298
36583442,1511.89,UK,-0.067778,53.668056,3657947.416,3441785.983
36602258,751.64,France,1.884593,43.107866,3659999.763,2257998.098
36602384,536.08,France,1.7243,44.23704,3659998.649,2383998.574
36602428,1243.26,France,1.666363,44.631076,3660001.288,2428003.214
36602464,292.14,France,1.618108,44.953279,3659998.393,2463999.728
36602546,547.65,France,1.505508,45.68687,3659999.21,2545999.465
36602550,407.1,France,1.499935,45.722628,3660000.675,2549997.805
36602568,139.84,France,1.474615,45.883555,3659998.126,2567994.901
36602618,1052.16,France,1.403348,46.330565,3660000.115,2617999.401
36602654,276.73,France,1.35105,46.65227,3659999.236,2654000.131
36602712,675.44,France,1.266168,47.170808,3660087.36,2712039.652
36602752,240.39,France,1.20447,47.527529,3659997.689,2752000.822
36602780,2359.23,France,1.16144,47.77746,3659998.802,2779998.956
36602806,369.22,France,1.121034,48.0095,3660002.356,2805998.057
36602816,474.77,France,1.105365,48.098729,3660003.433,2815997.215
36602860,466.39,France,1.035431,48.49129,3659997.601,2859998.64
36602888,373.19,France,0.99023,48.741,3659995.564,2887995.556
36602892,686.29,France,0.9838,48.77674,3660001.627,2892002.337
36602982,542.43,France,0.834353,49.579094,3660001.624,2982001.167
36603000,669,France,0.803706,49.739485,3660000.728,2999999.054
36603014,1337.57,France,0.779673,49.864248,3659999.047,3014000.728
36603158,1294.35,UK,0.523333,51.146667,3659994.863,3157997.744
36603202,459.59,UK,0.441667,51.538333,3660009.641,3202001.411
36603270,1095.71,UK,0.312222,52.143056,3660042.984,3269964.777
36622674,69.04,France,1.34763,46.83305,3661994.128,2674000.743
36622782,476.36,France,1.18487,47.79747,3661998.784,2782000.484
36642300,1120.54,France,1.881191,43.488323,3664000.165,2299998.226
36642378,1416.87,France,1.78182,44.18728,3663999.395,2377999.974
36642444,451.47,France,1.695226,44.778289,3664001.18,2443999.825
36642598,400.95,France,1.483484,46.155961,3663999.24,2598002.667
36642706,374.34,France,1.326394,47.120998,3663995.187,2706000.724
36642796,302.26,France,1.18979,47.92454,3663998.914,2795996.93
36642840,460.19,France,1.120984,48.317218,3664000.677,2839999.515
36642912,879.59,France,1.00537,48.95948,3664000.207,2912001.639
36642922,814.13,France,0.98906,49.04861,3664003.017,2921996.401
36642976,562.2,France,0.899374,49.530064,3663999.415,2975999.89
36643002,460.58,France,0.855423,49.761789,3663999.715,3001999.014
36643008,678.91,France,0.845321,49.815303,3664008.662,3008002.743
36643156,597.34,UK,0.583889,51.133611,3664005.636,3156008.876
36643264,854.54,UK,0.379167,52.094167,3663860.854,3263959.163
36643282,1069.98,UK,0.346944,52.255556,3664056.308,3282074.428
36643290,728.76,UK,0.330556,52.326667,3664000.981,3290075.859
36643386,1554.29,UK,0.138889,53.179722,3664004.244,3386002.748
36662296,495.7,France,1.910751,43.454421,3666001.225,2295999.287
36662416,816.48,France,1.757231,44.529583,3665998.995,2415999.281
36662470,527.03,France,1.68585,45.013,3666016.665,2469995.948
36662524,876.26,France,1.612363,45.496202,3665998.462,2523998.975
36662628,252.48,France,1.46651,46.42617,3666003.397,2628000.137
36662704,891,France,1.35562,47.10523,3666000.125,2703999.719
36662776,1348.43,France,1.24715,47.7482,3666000.681,2776002.627
36662812,661.02,France,1.191578,48.069508,3665998.498,2811999.731
36662830,538.16,France,1.163518,48.230169,3666002.538,2830002.166
36662866,1287.13,France,1.106576,48.551343,3665999.505,2865999.108
36662880,503.72,France,1.084149,48.676253,3665996.395,2880001.771
36662884,677.42,France,1.077768,48.711909,3665998.966,2883998.724
36662908,714.92,France,1.03901,48.92598,3665999.907,2907999.806
36663142,1726.89,UK,0.6375,51.011111,3665989.15,3141993.503
36663376,608,UK,0.191389,53.093056,3666164.98,3375959.716
36663442,728.36,UK,0.0525,53.68,3665994.937,3442008.987
36682302,1339.04,France,1.927798,43.510161,3667999.801,2302000.68
36682342,1238.96,France,1.877511,43.868694,3668000.729,2342002.192
36682522,968.78,France,1.640562,45.480347,3668001.65,2522000.391
36682626,377.13,France,1.49512,46.41052,3667997.204,2626019.246
36682774,668.65,France,1.27671,47.73243,3668000.37,2773998.422
36682810,389.73,France,1.221365,48.053794,3667999.642,2809999.338
36682842,586.92,France,1.171478,48.339354,3668003.19,2841997.076
36682846,524.93,France,1.165153,48.375055,3668000.935,2845998.331
36682864,848.62,France,1.136716,48.535673,3668002.702,2863999.932
36702280,599.38,France,1.97958,43.31486,3669998.871,2280002.584
36702298,338.42,France,1.957339,43.476221,3670000.281,2297999.028
36702348,250.77,France,1.894635,43.924386,3670000.76,2347999.383
36702402,557.2,France,1.825416,44.408169,3669998.96,2402000.593
36702430,702.69,France,1.788938,44.658901,3670000.085,2429998.505
36702442,1380.34,France,1.773171,44.766358,3670000.602,2441999.863
36702474,505.38,France,1.730672,45.052692,3669995.111,2473986.302
36702532,937.78,France,1.652288,45.571825,3669998.843,2532000.603
36702658,296.32,France,1.47511,46.6984,3669998.978,2657998.866
36702712,842.07,France,1.39616,47.18087,3669998.527,2711999.58
36702780,557.96,France,1.29405,47.78812,3669998.51,2779999.286
36703150,1364.11,UK,0.679722,51.086944,3669992.452,3149994.637
36703230,432.82,UK,0.5325,51.799167,3670005.494,3229996.451
36703252,549.63,UK,0.495,51.994722,3670277.244,3251934.249
36703266,1295.52,UK,0.464267,52.119522,3670004.197,3265994.826
36703270,747.91,UK,0.456667,52.154722,3670002.132,3269950.995
36703392,773.89,UK,0.215556,53.240278,3669991.42,3391996.724
36722246,225.53,France,2.04558,43.01101,3671992.38,2245910.611
36722386,768.01,France,1.87097,44.2668,3671999.39,2385999.089
36722656,250.26,France,1.50399,46.68259,3671999.802,2655999.003
36722668,582.59,France,1.48663,46.78984,3671996.573,2668000.598
36722782,510.44,France,1.31756,47.80808,3672000.041,2781998.143
36722872,372.12,France,1.177851,48.611351,3671999.026,2871999.873
36722926,297.15,France,1.09203,49.09324,3672056.396,2926014.273
36722938,994.13,France,1.07202,49.2,3672018.204,2937989.912
36723010,565.88,France,0.95229,49.841979,3672000.275,3009998.358
36723172,602.23,UK,0.667222,51.285,3671921.796,3171989.421
36723244,704.74,UK,0.533611,51.925833,3671908.577,3243979.532
36723286,605.03,UK,0.453889,52.300278,3671939.206,3286053.721
36723304,1758.42,UK,0.422778,52.459167,3672169.218,3303881.542
36723322,2494.87,UK,0.385,52.62,3671999.99,3321982.723
36723394,771.65,UK,0.241111,53.260278,3671981.445,3393975.812
36742088,641.26,Spain,2.25485,41.5952,3673999.741,2087999.556
36742312,538.99,France,1.989094,43.605603,3673998.694,2312000.888
36742316,475.02,France,1.984131,43.641453,3673999.018,2315999.873
36742412,999.41,France,1.862413,44.501646,3673999.894,2411998.905
36742448,771.76,France,1.815518,44.824019,3674001.429,2447998.297
36742474,711.48,France,1.781175,45.056792,3674000.212,2473999.633
36742492,484.51,France,1.75719,45.217915,3674000.359,2492000.921
36742604,374.21,France,1.603721,46.219831,3673997.636,2604002.827
36742628,624.95,France,1.56989,46.43377,3673991.224,2627933.081
36742640,391.8,France,1.55284,46.54165,3673999.049,2640000.593
36742682,426.92,France,1.49245,46.917,3673999.613,2681999.77
36742748,226.59,France,1.39529,47.50659,3674001.163,2747999.484
36742852,530.36,France,1.236253,48.435035,3673999.568,2852000.036
36742906,698.22,France,1.15072,48.91682,3674000.042,2905999.177
36742982,638.55,France,1.026693,49.594594,3673999.162,2982000.538
36743000,481.58,France,0.996683,49.755071,3673999.395,3000001.273
36743132,1490.96,UK,0.768889,50.931459,3674014.255,3132021.669
36762278,543.63,France,2.05547,43.30262,3675997.799,2277996.922
36762398,1121.16,France,1.9054,44.3782,3675999.872,2397998.958
36762740,565.76,France,1.43356,47.437243,3676000.424,2740001.761
36762776,1126.57,France,1.37896,47.75834,3675940.132,2775963.515
36763172,725.98,UK,0.725833,51.289722,3676039.001,3171991.56
36763388,653.64,UK,0.316111,53.213333,3676232.257,3388122.78
36782338,345.32,France,2.006063,43.842506,3677998.755,2337999.928
36782374,659.82,France,1.96086,44.16513,3678000.164,2373999.729
36782572,992.32,France,1.699593,45.937694,3677999.301,2572002.331
36782654,249.33,France,1.58481,46.67086,3678000.887,2653999.001
36782680,688.15,France,1.54753,46.90324,3677999.597,2679999.912
36782716,353.77,France,1.49523,47.2249,3677999.268,2715999.099
36782730,672.25,France,1.474688,47.349917,3678000.115,2729993.264
36782798,666.25,France,1.37294,47.95726,3677997.341,2798000.468
36782824,473.97,France,1.333279,48.189389,3678000.843,2824001.85
36782982,418.42,France,1.081701,49.598946,3678000.619,2981998.244
36783148,846.96,UK,0.796822,51.078245,3678000.389,3147995.988
36783234,448.2,UK,0.640278,51.844167,3678010.569,3234010.824
36802602,850.2,France,1.683831,46.207976,3679999.876,2601998.622
36802854,415.1,France,1.313789,48.459248,3680002.308,2853998.755
36802926,561.7,France,1.20013,49.10168,3679997.892,2925999.042
36802962,623.04,France,1.14195,49.422779,3680000.336,2961999.267
36803232,767.9,UK,0.672778,51.828333,3680004.099,3231974.859
36803250,407.31,UK,0.638056,51.988889,3679924.758,3250020.662
36803286,688.29,UK,0.571389,52.309167,3680004.452,3285993.511
36803304,1327.66,UK,0.535,52.470833,3679891.211,3304174.383
36822342,195.87,France,2.050493,43.882224,3681997.366,2342003.658
36822426,1008.8,France,1.944421,44.634849,3681999.688,2426000.352
36822540,637.84,France,1.794425,45.655445,3682008.294,2540005.427
36822720,246.34,France,1.541896,47.264755,3681998.574,2719999.479
36822742,725.65,France,1.50971,47.46132,3682002.143,2742001.693
36822768,656.19,France,1.471204,47.69352,3682000.936,2767998.097
36822792,1484.11,France,1.43526,47.90786,3682000.064,2791999.496
36822804,1002.94,France,1.417134,48.015021,3681998.994,2804000.89
36822814,581.65,France,1.404048,48.104023,3682149.204,2813951.709
36822858,417.69,France,1.334448,48.497074,3682000.592,2858000.426
36822868,430.85,France,1.318988,48.586376,3682006.982,2868005.65
36822900,635.21,France,1.26868,48.87188,3681998.22,2900001.263
36823152,927.43,UK,0.846111,51.118333,3681977.997,3151993.67
36842134,492.91,Spain,2.32202,42.0177,3683998.237,2134001.761
36842308,634.07,France,2.117051,43.579271,3684001.093,2307999.355
36842322,384.82,France,2.099886,43.704788,3683998.477,2321998.352
36842362,1245.94,France,2.050423,44.063364,3684001.748,2361999.722
36842488,237.59,France,1.888758,45.191808,3683980.685,2487984.595
36842646,744.99,France,1.67398,46.60547,3683997.388,2646004.096
36842746,113.31,France,1.530199,47.49907,3684001.283,2745997.215
36842772,595.97,France,1.49172,47.73131,3683998.901,2771997.828
36842826,571.2,France,1.410443,48.213514,3683999.642,2825998.992
36843250,846.46,UK,0.704722,51.994722,3684543.771,3250080.277
36843280,790.44,UK,0.638611,52.260556,3683848.638,3280032.121
36843322,851.17,UK,0.560877833,52.63424977,3683999.999,3322000
36862270,789.02,France,2.18767,43.2411,3686021.266,2270081.665
36862320,145.78,France,2.127008,43.688776,3686000.835,2320000.921
36862342,512.38,France,2.09999,43.886,3686000.83,2341999.539
36862396,974.66,France,2.0326,44.36997,3685999.525,2396001.6
36862590,491.47,France,1.777581,46.10666,3685999.041,2589999.505
36862662,85.64,France,1.67746,46.75048,3686001.041,2661998.938
36862680,743.66,France,1.65328,46.911866,3686109.082,2680041.401
36862788,681.29,France,1.49443,47.87636,3686000.86,2788007.352
36862954,290.07,France,1.237114,49.357931,3686005.262,2954004.445
36863152,1032.87,UK,0.9029,51.1225,3685975.943,3151958.836
36863314,1738.19,UK,0.605525484,52.56537563,3686000,3314000
36863346,981.67,UK,0.543882899,52.85014967,3686000,3346000
36882334,546.49,France,2.134518,43.816174,3687999.039,2333999.546
36882370,299.9,France,2.090078,44.138876,3688000.826,2369999.713
36882384,3635.17,France,2.0726,44.26434,3688000.209,2383999.701
36882406,1097.71,France,2.04496,44.46146,3688001.683,2405998.867
36882430,337.68,France,2.014486,44.676466,3688000.98,2429999.449
36882622,466.46,France,1.759308,46.394849,3687999.238,2621999.591
36882640,421.87,France,1.73453,46.55618,3688021.611,2640039.023
36882676,718.68,France,1.68205,46.87798,3687879.848,2676050.304
36882708,557.35,France,1.63801,47.16366,3687998.981,2708000.565
36882964,610.71,France,1.249279,49.448693,3688061.358,2963933.185
36882978,305.26,France,1.225688,49.57408,3687999.934,2977998.258
36883000,475.43,France,1.189774,49.770324,3687998.086,3000002.972
36883144,774.91,UK,0.946667,51.055278,3688092.937,3144148.817
36883306,315.33,UK,0.650278,52.496667,3688019.813,3306018.164
36902462,1061.99,France,1.998573,44.965001,3690000.361,2462000.269
36902530,1194.51,France,1.909223,45.573682,3689965.989,2529993.714
36902560,694.84,France,1.869589,45.842239,3689999.615,2560000.53
36902692,818.86,France,1.68706,47.02268,3689997.716,2692000.086
36903154,463.32,UK,0.956944,51.145278,3690037.711,3154008.065
36903268,850.54,UK,0.748333,52.160556,3689854.586,3268025.85
36922448,570.41,France,2.041711,44.841516,3692000.487,2447997.448
36922664,128.3,France,1.7527,46.77438,3691998.8,2663998.978
36922798,692.31,France,1.55934,47.97178,3691999.294,2797999.812
36922820,942.06,France,1.526464,48.168256,3691998.048,2820000.501
36922844,774.59,France,1.49029,48.382533,3692000.96,2843998.018
36922880,465.46,France,1.435196,48.703943,3691999.229,2880002.148
36922946,556.27,France,1.33192,49.29292,3692002.336,2946001.86
36922952,677.3,France,1.32232,49.34641,3691998.077,2951997.879
36922960,699.15,France,1.309591,49.417804,3692001.472,2960000.169
36922970,451.75,France,1.293563,49.507011,3692001.687,2970000.138
36923312,845.87,UK,0.697174844,52.55448895,3691999.999,3311999.999
36942300,454.52,France,2.249633,43.516911,3693999.729,2299999.395
36942362,296.48,France,2.174413,44.072843,3693999.201,2361999.406
36942372,333.15,France,2.162133,44.1625,3694002.011,2372001.424
36942416,324.7,France,2.10732,44.5568,3693999.842,2416001.461
36942470,277.59,France,2.038693,45.040483,3693999.702,2469999.369
36942542,919.64,France,1.944787,45.685187,3694005.94,2542012.549
36942632,294.57,France,1.82313,46.49023,3693999.545,2631998.539
36942704,321.51,France,1.72239,47.13396,3693999.811,2703999.894
36942830,524.18,France,1.538248,48.259619,3694001.562,2830000.766
36942938,196.09,France,1.37183,49.22361,3693996.417,2937997.831
